Employee ID,Date of Joining,Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,Burn Rate
fffe32003100320032003300,17-02-2008,Male,Service,No,4,9,9.6,0.95
fffe31003000330033003400,12-09-2008,Female,Service,Yes,2,3,4.4,0.25
fffe32003500360037003100,25-09-2008,Male,Service,No,5,10,9.6,1
fffe33003300360033003400,22-10-2008,Female,Product,No,3,6,6.2,0.57
fffe3800390038003800,11-12-2008,Male,Product,Yes,2,4,6.1,0.48
fffe31003700370036003100,27-03-2008,Male,Service,No,3,6,6.7,0.53
fffe3500380039003100,16-12-2008,Female,Service,Yes,3,,7,0.57
fffe33003400320035003800,06-05-2008,Male,Product,Yes,3,6,5.8,0.48
fffe33003300300032003400,11-06-2008,Male,Service,Yes,2,4,7.4,0.6
fffe32003200380030003300,17-03-2008,Male,Product,Yes,3,5,5.2,0.46
fffe31003000310033003800,08-10-2008,Male,Product,No,2,5,7.5,0.58
fffe32003000350033003400,29-10-2008,Female,Service,Yes,2,5,7.3,0.53
fffe33003000330038003300,07-05-2008,Male,Service,No,2,5,5.5,0.31
fffe32003900360031003300,09-11-2008,Female,Service,No,3,6,8.1,0.86
fffe3800320038003500,11-12-2008,Female,Product,No,2,4,,
fffe32003200370037003800,30-09-2008,Male,Service,No,2,5,7.6,0.6
fffe32003000300036003500,22-05-2008,Female,Service,No,2,3,,0.36
fffe3400350033003400,22-09-2008,Female,Product,Yes,1,4,6.3,0.57
fffe31003200380039003400,24-06-2008,Male,Product,Yes,2,5,8,0.69
fffe3600300034003200,08-12-2008,Male,Product,No,2,,,0.36
fffe32003200300038003600,02-07-2008,Female,Service,Yes,1,3,4.6,0.23
fffe32003000330030003400,16-03-2008,Male,Service,No,4,7,,0.54
fffe31003500350035003400,18-07-2008,Male,Service,No,3,6,6.3,0.57
fffe31003200390033003700,28-12-2008,Male,Service,Yes,2,5,7.8,0.65
fffe32003400320032003200,28-04-2008,Male,Service,No,2,5,4.8,0.37
fffe3100370034003800,09-04-2008,Female,Product,Yes,2,5,4.1,0.34
fffe3700390033003500,18-03-2008,Male,Service,Yes,2,,,0.46
fffe3500390031003800,26-04-2008,Male,Service,No,3,6,8.8,0.69
fffe32003800390033003100,11-04-2008,Female,Service,Yes,3,5,5.3,0.43
fffe33003300350039003900,03-02-2008,Male,Product,No,2,6,5.7,0.53
fffe31003300390032003500,19-07-2008,Male,Service,No,3,7,6,0.58
fffe3100300035003600,29-08-2008,Female,Product,No,3,4,3.9,0.33
fffe32003400340033003100,30-04-2008,Male,Service,Yes,0,2,4.9,0.3
fffe31003600350039003000,17-12-2008,Female,Service,Yes,2,4,,0.31
fffe360036003800,29-02-2008,Male,Service,Yes,2,3,6.4,
fffe31003200370038003500,23-12-2008,Male,Product,No,2,5,5.9,0.54
fffe33003000310033003100,24-05-2008,Female,Service,Yes,2,3,5.8,0.41
fffe31003100360035003800,01-07-2008,Male,Service,No,3,5,5.1,0.48
fffe31003800340036003000,20-11-2008,Female,Product,No,2,5,7.4,0.54
fffe32003000350033003300,18-10-2008,Female,Product,No,4,8,9.5,1
fffe390034003700,24-08-2008,Male,Service,No,3,7,,0.53
fffe31003500390032003200,15-03-2008,Female,Product,Yes,1,1,3.1,0.21
fffe3300350031003100,10-05-2008,Female,Product,No,3,7,,0.85
fffe31003900370033003900,27-12-2008,Female,Product,Yes,2,4,6.2,0.44
fffe31003800340035003600,25-01-2008,Male,Product,Yes,1,2,2.2,0.16
fffe33003300310035003200,27-04-2008,Female,Product,Yes,3,7,7.9,0.62
fffe350030003800,20-02-2008,Female,Service,Yes,1,4,6.2,0.42
fffe32003800360030003500,02-11-2008,Female,Service,Yes,3,5,8.6,0.69
fffe32003700330032003300,28-09-2008,Male,Product,Yes,3,6,7.1,0.6
fffe32003800350033003000,01-11-2008,Female,Service,Yes,1,3,3.8,0.31
fffe33003200380035003700,18-09-2008,Male,Product,No,4,8,6.3,0.55
fffe32003100390038003600,04-12-2008,Male,Service,No,4,7,,0.72
fffe31003900320039003500,22-12-2008,Female,Service,Yes,3,8,10,0.86
fffe32003500340034003200,06-09-2008,Female,Service,No,5,9,9.5,0.82
fffe31003700350033003200,11-03-2008,Male,Service,Yes,3,5,6.4,0.43
fffe31003600330033003300,04-01-2008,Male,Service,No,3,7,7.1,0.7
fffe32003500320033003400,14-05-2008,Male,Service,Yes,4,7,9.5,0.83
fffe31003400340039003100,13-11-2008,Female,Service,Yes,0,3,5.2,0.31
fffe32003600320035003200,08-07-2008,Female,Service,No,2,5,4.7,0.38
fffe32003100340039003400,28-03-2008,Female,Product,No,1,4,6.9,0.56
fffe31003600330030003700,18-02-2008,Male,Product,Yes,1,,5.3,0.46
fffe33003400370036003000,09-09-2008,Female,Product,Yes,2,4,5.9,0.48
fffe31003100310030003300,23-08-2008,Male,Service,Yes,2,3,6.5,0.42
fffe3800390037003300,13-08-2008,Male,Service,No,2,5,7.3,
fffe3300340032003200,05-09-2008,Female,Service,Yes,2,,,0.5
fffe31003800370038003100,22-09-2008,Male,Product,Yes,2,5,7.7,0.57
fffe33003100320037003800,22-02-2008,Female,Product,Yes,1,1,2.3,0.12
fffe33003100320030003900,22-01-2008,Female,Product,Yes,1,1,3.7,0.14
fffe31003900320033003300,28-03-2008,Male,Product,No,1,3,3.8,0.24
fffe32003700310036003400,31-07-2008,Female,Service,Yes,0,1,2.4,0.09
fffe320035003800,27-03-2008,Female,Service,No,2,5,8.3,0.66
fffe32003500360039003100,18-09-2008,Male,Service,Yes,1,4,5.5,0.34
fffe32003200330034003400,09-06-2008,Female,Service,Yes,1,3,6.3,0.4
fffe3700310037003100,18-09-2008,Female,Service,No,2,4,3.8,0.33
fffe31003500300037003900,04-12-2008,Female,Product,No,1,3,4.8,0.34
fffe32003400340030003200,27-06-2008,Male,Product,Yes,1,2,4.9,0.38
fffe3600390030003400,17-07-2008,Male,Service,No,2,4,,0.59
fffe33003400310031003300,08-08-2008,Male,Service,No,2,5,7.8,0.6
fffe31003200390038003100,27-02-2008,Male,Service,No,2,5,6,0.56
fffe31003400390031003700,29-01-2008,Male,Product,No,3,8,,
fffe32003600320033003600,11-06-2008,Male,Service,No,4,6,6.7,0.66
fffe3200330033003300,05-10-2008,Male,Service,No,4,8,9.2,0.83
fffe3800300035003500,27-04-2008,Male,Product,No,2,,,0.57
fffe31003000340036003100,11-02-2008,Male,Service,No,3,5,5.5,0.47
fffe33003400310036003700,11-10-2008,Male,Product,No,3,8,8.4,0.71
fffe3600390038003100,31-10-2008,Female,Service,Yes,0,,1.2,0.08
fffe3800340031003600,10-05-2008,Female,Service,Yes,1,2,0.8,0
fffe32003200370035003000,08-06-2008,Female,Product,No,1,3,4.7,0.37
fffe31003000350039003600,11-04-2008,Female,Service,No,3,5,4.9,0.37
fffe32003500370036003400,13-10-2008,Male,Service,Yes,3,4,6,0.36
fffe32003400300038003900,19-03-2008,Male,Service,Yes,2,4,3.9,0.34
fffe3300310034003500,02-04-2008,Male,Service,Yes,2,5,5.8,
fffe3900360036003900,31-12-2008,Male,Service,No,3,6,6.2,0.55
fffe32003800300038003600,24-08-2008,Male,Product,Yes,5,10,8.1,0.83
fffe3600360035003400,16-07-2008,Male,Service,No,3,,6.4,0.52
fffe32003200360031003700,09-12-2008,Female,Product,No,0,1,0.6,0
fffe32003100310035003400,19-09-2008,Male,Product,No,4,7,7.2,0.55
fffe31003400390032003100,09-12-2008,Female,Service,No,2,,4.5,0.35
fffe3800330036003900,05-04-2008,Male,Service,No,3,6,5.1,0.33
fffe31003300390037003900,26-03-2008,Male,Product,No,2,5,6,0.55
fffe3400370038003800,14-04-2008,Female,Service,No,3,6,8.8,0.71
fffe32003000330038003800,31-12-2008,Male,Service,No,2,4,7.3,0.58
fffe3900350033003700,15-11-2008,Male,Service,No,2,5,7,0.52
fffe31003900310031003700,27-05-2008,Female,Product,Yes,2,4,5,0.37
fffe31003800300030003300,06-01-2008,Male,Service,Yes,1,4,5.2,0.35
fffe31003300340030003100,14-11-2008,Male,Product,Yes,3,6,7.6,0.69
fffe32003100340032003300,19-11-2008,Male,Service,No,2,6,6.5,0.62
fffe33003300390033003200,01-03-2008,Female,Service,No,3,7,8,0.69
fffe3400300039003000,21-12-2008,Male,Service,Yes,0,1,,0.17
fffe3500380033003800,12-05-2008,Female,Product,Yes,2,4,4.5,0.32
fffe31003900380037003100,22-06-2008,Female,Service,No,3,6,7.4,0.59
fffe3100300038003000,02-07-2008,Male,Product,Yes,2,3,3.5,0.27
fffe31003100350036003000,17-10-2008,Male,Service,No,2,5,6.6,0.6
fffe33003000320033003800,19-09-2008,Female,Service,Yes,1,2,6,0.37
fffe32003000310036003200,22-09-2008,Male,Service,No,4,7,,0.67
fffe31003600340036003800,06-08-2008,Male,Service,No,3,7,6.4,0.54
fffe31003500360031003000,26-05-2008,Male,Product,Yes,2,4,4.8,0.42
fffe33003000340038003000,14-07-2008,Female,Product,Yes,1,1,0,0
fffe32003800360031003100,01-03-2008,Female,Service,No,4,8,8.2,0.63
fffe31003800360033003800,24-08-2008,Male,Service,No,4,8,6.8,0.67
fffe31003700310038003600,27-05-2008,Female,Product,Yes,1,3,5.3,0.48
fffe3400300030003100,26-04-2008,Male,Product,Yes,2,3,4,0.28
fffe370033003100,30-04-2008,Female,Service,No,2,4,3.8,0.27
fffe32003900350031003300,30-05-2008,Female,Service,No,3,6,7.1,0.6
fffe32003400320030003800,18-02-2008,Female,Service,Yes,4,7,9.1,0.82
fffe33003100350036003500,02-09-2008,Female,Product,Yes,4,8,8.5,0.78
fffe3400380030003200,23-12-2008,Female,Service,No,2,,6.3,0.52
fffe33003200330030003200,26-02-2008,Male,Service,Yes,2,4,5.9,0.36
fffe32003400300035003600,25-04-2008,Male,Product,Yes,1,3,3.1,0.11
fffe3200320031003200,02-10-2008,Female,Service,Yes,4,8,6.4,0.52
fffe31003700370036003000,09-05-2008,Male,Product,No,3,,5.2,
fffe3600370034003100,31-10-2008,Female,Service,Yes,0,2,4.1,0.3
fffe3600370032003600,05-02-2008,Female,Product,No,3,,,0.62
fffe31003400340035003700,22-01-2008,Female,Service,No,3,5,5.4,0.36
fffe32003600310031003500,10-07-2008,Female,Service,Yes,3,5,5,0.42
fffe33003300370037003500,11-08-2008,Female,Service,Yes,2,4,6.3,0.45
fffe32003100350034003800,20-08-2008,Male,Service,Yes,3,7,7.7,0.56
fffe3300300036003300,15-09-2008,Female,Service,Yes,3,5,6,0.41
fffe32003300320033003700,04-06-2008,Female,Service,No,0,1,2.8,0.23
fffe32003700300032003100,10-11-2008,Male,Service,Yes,3,4,6.3,0.39
fffe32003400350032003400,07-01-2008,Female,Service,Yes,1,4,6.3,0.43
fffe31003700330036003900,23-12-2008,Female,Product,Yes,3,6,7.6,0.54
fffe3700320035003300,11-12-2008,Female,Service,Yes,3,4,6.4,0.44
fffe3500380036003100,16-02-2008,Male,Service,No,3,7,7.7,0.6
fffe32003200370033003700,21-11-2008,Female,Service,Yes,2,2,2.9,0.21
fffe31003400350032003800,25-04-2008,Female,Service,Yes,3,4,5.8,0.45
fffe3900320036003200,13-08-2008,Male,Service,No,1,2,3.6,
fffe33003100330036003700,29-05-2008,Female,Service,No,3,5,5.3,0.48
fffe31003400350037003300,19-11-2008,Male,Product,Yes,2,4,6.2,0.39
fffe33003200350032003400,17-12-2008,Female,Service,Yes,3,8,7.9,0.82
fffe32003100350035003200,08-03-2008,Female,Product,Yes,1,4,5.3,0.41
fffe31003900320038003500,25-08-2008,Female,Service,Yes,2,2,4.1,0.29
fffe33003400380037003800,26-08-2008,Male,Service,No,1,4,4.7,0.43
fffe3300340036003900,28-12-2008,Male,Service,No,3,6,8,0.61
fffe3700390034003800,31-10-2008,Male,Service,No,3,7,,0.53
fffe33003300330032003100,26-05-2008,Male,Service,No,0,1,2,0.06
fffe33003000390031003700,27-03-2008,Male,Service,Yes,1,3,5.9,0.4
fffe31003400340030003700,20-05-2008,Male,Service,No,2,5,7.3,0.55
fffe32003600340037003100,30-01-2008,Male,Service,No,3,6,5.8,0.51
fffe32003500350031003600,05-12-2008,Male,Product,Yes,0,1,0,0
fffe32003400320031003000,05-05-2008,Female,Service,No,1,1,2.3,0.07
fffe3500390034003700,20-02-2008,Male,Product,Yes,1,1,3.7,0.16
fffe32003600320036003300,12-12-2008,Female,Product,Yes,1,4,6.9,0.5
fffe3800340031003700,14-05-2008,Female,Service,Yes,2,5,6.8,0.51
fffe32003800370035003700,26-03-2008,Female,Service,Yes,3,4,5.8,0.35
fffe32003900350031003700,23-02-2008,Female,Service,No,3,6,7.6,0.59
fffe3600310035003100,18-09-2008,Female,Service,Yes,1,,6.5,0.43
fffe31003000350034003900,30-12-2008,Female,Service,No,1,,5.6,0.36
fffe33003100310032003700,29-02-2008,Male,Product,No,2,5,4.8,0.33
fffe3200390034003100,23-05-2008,Female,Product,No,5,9,8.2,0.74
fffe32003600370032003600,21-11-2008,Male,Service,No,3,6,6.1,0.4
fffe3200300035003800,27-11-2008,Male,Product,Yes,1,3,4.8,0.32
fffe31003500360035003700,19-09-2008,Female,Service,Yes,3,6,4.1,0.35
fffe32003400320032003000,02-09-2008,Female,Product,Yes,2,6,8.2,0.72
fffe33003200370037003200,28-11-2008,Male,Product,Yes,2,5,7.6,0.56
fffe3200390038003000,05-06-2008,Female,Service,Yes,1,4,5.2,0.31
fffe3100320035003900,16-07-2008,Female,Product,No,2,5,4.3,0.38
fffe31003500340035003700,30-06-2008,Female,Service,Yes,1,3,5.8,0.48
fffe33003000310036003200,12-08-2008,Male,Service,Yes,3,4,6.4,0.41
fffe33003400300036003200,01-11-2008,Female,Service,No,1,1,2.1,0.11
fffe31003500330030003400,13-02-2008,Female,Service,No,3,6,6.5,0.52
fffe3700340039003400,11-06-2008,Female,Product,Yes,1,2,0,0
fffe31003600390030003000,23-11-2008,Female,Service,Yes,3,6,5.8,0.5
fffe31003000300036003200,14-12-2008,Male,Service,No,3,6,5.4,0.44
fffe33003400310037003300,22-02-2008,Male,Service,No,2,4,7.4,0.67
fffe3400350039003000,11-08-2008,Female,Service,No,2,5,4.4,0.34
fffe32003400350031003800,25-02-2008,Female,Service,Yes,1,4,4.3,0.38
fffe31003400380031003900,31-01-2008,Male,Service,No,2,5,8.1,0.6
fffe3400310037003500,06-07-2008,Male,Product,Yes,1,4,5.3,0.49
fffe3700350037003300,24-04-2008,Female,Product,Yes,2,5,4.3,0.32
fffe31003600370037003500,17-01-2008,Male,Service,No,1,,5.8,0.34
fffe3600310034003300,06-02-2008,Male,Product,No,1,4,5.9,
fffe33003100310034003600,13-11-2008,Female,Product,Yes,0,1,3.5,0.26
fffe33003000310039003400,17-03-2008,Male,Service,Yes,2,4,4.8,0.3
fffe3200350039003800,07-04-2008,Female,Product,Yes,2,,,0.38
fffe32003700350032003400,25-01-2008,Female,Product,No,1,2,3.6,0.29
fffe3600380032003000,27-07-2008,Male,Service,Yes,2,4,6.2,0.45
fffe32003500330030003100,11-08-2008,Female,Service,No,3,4,5.5,0.45
fffe31003300360032003900,03-07-2008,Male,Service,Yes,1,3,4.9,
fffe33003200320038003600,15-01-2008,Female,Service,Yes,1,3,5.6,0.39
fffe32003700310034003600,11-04-2008,Male,Product,No,4,7,9.5,0.8
fffe3200300032003700,31-05-2008,Male,Service,Yes,2,3,4.8,0.42
fffe32003100310031003000,18-04-2008,Female,Service,Yes,3,4,5.5,0.38
fffe3800340032003100,01-12-2008,Male,Service,Yes,4,7,6.5,0.62
fffe3500360031003300,13-08-2008,Male,Service,No,3,7,6.2,
fffe3800330034003800,05-06-2008,Female,Service,Yes,3,4,6.5,0.49
fffe32003700390039003400,05-06-2008,Male,Product,Yes,1,2,3.4,0.19
fffe31003000390033003300,24-04-2008,Male,Service,Yes,2,5,7,0.56
fffe33003000300033003000,08-08-2008,Female,Service,No,4,8,8.3,0.71
fffe330036003800,29-02-2008,Male,Product,Yes,2,4,,0.33
fffe31003900300031003000,22-02-2008,Male,Service,No,2,6,7.9,0.7
fffe32003900310034003600,21-10-2008,Female,Service,No,5,10,10,0.95
fffe32003100370039003300,11-11-2008,Female,Service,Yes,3,6,,0.67
fffe33003200350039003900,12-11-2008,Male,Service,No,2,4,6.4,0.63
fffe32003400310036003600,04-06-2008,Female,Product,Yes,3,6,6.7,0.56
fffe32003000300031003000,15-03-2008,Male,Service,Yes,1,4,4.6,0.42
fffe32003100360031003500,07-02-2008,Female,Service,No,3,7,7.1,0.61
fffe32003700300037003900,28-01-2008,Female,Service,No,3,6,7.8,0.64
fffe31003200300036003700,30-03-2008,Male,Service,No,4,8,9.5,0.84
fffe32003600340039003000,02-11-2008,Male,Product,Yes,2,3,3.5,0.28
fffe32003700370030003800,24-12-2008,Male,Service,Yes,2,4,3,0.24
fffe31003500310037003800,08-04-2008,Female,Service,No,4,8,8.3,0.88
fffe31003400310039003200,29-06-2008,Male,Service,No,1,,4.2,0.19
fffe3900330032003800,18-05-2008,Male,Product,Yes,2,3,4.3,0.23
fffe3600360032003700,24-06-2008,Male,Service,No,4,8,6.3,
fffe31003200390036003400,08-03-2008,Female,Service,Yes,0,1,4.3,0.28
fffe32003200370035003900,21-10-2008,Male,Product,No,3,6,6.6,0.51
fffe31003000300039003100,08-03-2008,Female,Service,Yes,3,6,8.6,0.75
fffe33003400320030003900,22-12-2008,Male,Service,Yes,3,5,5.5,0.47
fffe3600360036003900,04-04-2008,Female,Service,No,3,,9,0.73
fffe31003300300031003300,29-09-2008,Female,Service,Yes,2,4,5.7,0.32
fffe33003000380037003400,04-01-2008,Male,Product,No,1,3,7,0.54
fffe32003700350037003300,11-03-2008,Female,Product,No,3,7,5.9,0.56
fffe32003900370030003900,02-08-2008,Male,Product,No,4,7,8.5,0.68
fffe330030003100,08-10-2008,Male,Product,No,2,6,9,0.74
fffe33003100380032003100,13-12-2008,Female,Service,Yes,0,1,1,0
fffe32003700360030003000,29-10-2008,Female,Product,No,4,8,7.6,0.79
fffe31003400330032003200,09-11-2008,Female,Service,Yes,2,5,5.5,0.37
fffe32003600340030003800,26-02-2008,Female,Service,No,0,1,4.8,0.31
fffe31003400350030003400,25-09-2008,Female,Service,Yes,3,7,8.3,0.82
fffe32003900390035003000,26-01-2008,Male,Product,No,4,7,8.6,0.66
fffe32003900370033003000,29-05-2008,Male,Service,Yes,1,2,5.9,0.37
fffe33003000300033003600,23-04-2008,Female,Service,Yes,3,5,5.3,0.46
fffe33003100350038003000,23-08-2008,Male,Service,Yes,1,3,5.4,0.41
fffe31003700350036003600,30-06-2008,Female,Service,No,1,4,5.1,0.39
fffe31003000330037003100,20-10-2008,Male,Product,Yes,2,5,6.7,0.61
fffe31003200320031003200,27-05-2008,Female,Service,No,4,8,7.5,0.59
fffe33003300360034003700,24-05-2008,Female,Product,No,2,4,4.1,0.2
fffe32003700390038003700,23-12-2008,Male,Service,No,4,8,8.7,0.73
fffe31003900380039003100,29-11-2008,Male,Product,Yes,0,1,0.8,0.05
fffe31003500350033003400,15-11-2008,Female,Service,No,3,7,7.3,0.57
fffe3600350034003400,01-10-2008,Female,Product,Yes,2,5,,0.36
fffe31003400380038003500,13-01-2008,Male,Service,Yes,2,5,6.7,0.66
fffe32003900350037003300,23-11-2008,Male,Service,No,4,7,7.6,0.7
fffe3500320031003400,01-05-2008,Male,Service,Yes,3,6,5,0.42
fffe32003400360034003000,10-08-2008,Male,Service,Yes,2,6,7.4,0.6
fffe3600340034003300,23-02-2008,Female,Service,No,5,8,,0.74
fffe32003200360038003800,17-08-2008,Female,Product,No,3,5,,0.46
fffe32003600300037003000,18-06-2008,Female,Product,Yes,1,3,5.1,0.31
fffe31003800310038003500,30-01-2008,Female,Service,Yes,1,2,3.2,0.15
fffe32003100380038003100,31-10-2008,Male,Service,No,2,4,7.5,0.53
fffe33003200350035003100,02-11-2008,Male,Service,No,4,6,7.6,0.6
fffe32003900380036003200,05-11-2008,Male,Service,No,2,5,6.3,0.5
fffe3100330035003400,27-04-2008,Male,Service,Yes,1,1,0.1,0
fffe3100350034003700,27-12-2008,Female,Service,Yes,0,2,,0.16
fffe31003500380035003600,19-04-2008,Male,Service,No,2,5,8.3,0.78
fffe31003600390031003600,15-01-2008,Male,Product,No,2,2,3.2,0.23
fffe33003200330037003000,14-07-2008,Female,Product,No,1,1,0.7,0.05
fffe32003300310034003300,06-06-2008,Male,Product,Yes,2,5,4.4,0.35
fffe3500320038003100,28-07-2008,Female,Product,Yes,2,3,4.2,0.31
fffe33003400310032003300,08-02-2008,Female,Service,Yes,2,2,2.2,0.13
fffe33003000320031003700,02-03-2008,Female,Service,Yes,3,5,5.1,0.35
fffe32003100370039003700,07-01-2008,Female,Service,No,4,8,5.7,
fffe31003200300031003700,25-04-2008,Female,Service,Yes,0,1,3.8,0.24
fffe32003200350031003500,23-01-2008,Male,Service,No,3,5,7.1,0.48
fffe33003100320033003000,14-01-2008,Female,Service,No,3,5,7,0.63
fffe32003100360038003200,02-07-2008,Female,Service,No,1,2,4.6,0.36
fffe3400370037003100,16-10-2008,Male,Service,Yes,4,8,9.3,0.77
fffe31003400320036003700,05-11-2008,Female,Service,No,3,5,5.4,0.33
fffe31003200320030003600,27-01-2008,Male,Service,Yes,2,5,6.4,0.44
fffe33003100390034003700,13-11-2008,Female,Service,No,5,9,10,0.98
fffe32003600380033003200,22-11-2008,Male,Service,No,2,5,6.1,0.58
fffe3500330036003400,13-12-2008,Male,Service,No,3,8,8.7,0.91
fffe31003200390031003200,07-09-2008,Female,Service,No,1,3,4.4,0.4
fffe32003800330039003200,24-02-2008,Male,Service,Yes,4,9,7.4,0.72
fffe31003900310039003700,06-08-2008,Male,Service,Yes,2,,6.5,0.41
fffe32003200310032003100,01-02-2008,Male,Service,Yes,1,3,3.8,0.27
fffe31003500320034003100,13-03-2008,Female,Service,No,4,8,,0.68
fffe33003400320034003700,27-06-2008,Male,Product,No,4,9,8.3,0.71
fffe32003000300031003400,03-04-2008,Female,Product,No,3,4,3.8,0.29
fffe32003100340035003000,23-11-2008,Female,Service,Yes,4,7,7.4,0.67
fffe31003200320033003900,03-07-2008,Male,Product,Yes,2,4,6,0.5
fffe31003400300035003700,03-11-2008,Male,Service,No,2,6,,0.62
fffe31003200390030003900,26-04-2008,Female,Service,No,3,5,4.8,0.32
fffe3600340035003200,19-01-2008,Female,Service,No,4,8,,0.6
fffe32003500370030003900,24-03-2008,Female,Service,Yes,2,5,6.5,0.51
fffe31003000360031003100,26-07-2008,Male,Product,No,1,4,6,0.41
fffe3600370038003500,13-06-2008,Male,Service,Yes,3,5,5.8,0.41
fffe32003600330031003000,03-04-2008,Male,Product,Yes,1,3,4,0.34
fffe3100340033003500,02-09-2008,Male,Service,Yes,2,3,3.4,0.24
fffe31003400330035003500,20-10-2008,Male,Product,Yes,2,6,6.8,0.51
fffe32003100330034003600,01-04-2008,Male,Service,No,3,6,7.9,0.63
fffe3700330033003900,28-11-2008,Male,Service,No,4,7,8,
fffe32003800330031003700,28-10-2008,Female,Product,Yes,5,10,9.4,0.98
fffe31003600340037003800,20-08-2008,Female,Service,Yes,1,2,,0.29
fffe33003400300038003700,17-12-2008,Female,Product,Yes,0,2,1.6,0.12
fffe33003000390037003300,10-10-2008,Female,Service,Yes,2,5,6.9,0.46
fffe32003700300031003800,22-12-2008,Female,Product,No,2,3,5.9,0.39
fffe31003600310036003200,28-12-2008,Female,Service,No,3,,4.5,0.41
fffe31003600350031003000,14-01-2008,Female,Service,No,4,7,,0.65
fffe32003800300036003900,12-01-2008,Male,Service,No,3,8,8.6,0.9
fffe32003300380035003100,25-01-2008,Female,Service,No,2,4,6.6,0.55
fffe3600320036003900,07-09-2008,Male,Product,No,4,7,6.4,0.54
fffe32003900310030003100,09-01-2008,Male,Service,No,3,7,7.4,0.59
fffe31003900350035003200,16-12-2008,Female,Product,No,1,3,5.4,0.34
fffe32003200320033003600,06-02-2008,Female,Service,Yes,2,4,3.6,0.3
fffe33003200350036003600,24-07-2008,Male,Service,No,3,5,6.4,0.6
fffe31003700350034003800,11-11-2008,Female,Service,No,1,2,6,0.39
fffe33003400340033003000,14-04-2008,Female,Service,Yes,0,1,0,0
fffe3400350033003300,23-04-2008,Male,Service,Yes,1,3,6.9,0.47
fffe32003500330036003300,21-10-2008,Female,Service,Yes,0,1,0.4,0
